"","date","time","age","Gender","Province","District","items_sold_label","market","source_channel","source_location","produced_location","market_transport","othmarket_current","othmarket_location","dismark_transport"
"3001",2023-06-22,"12:58:09",34,"female","eastern","gatsibo","Amashu","mugera","bulk_market","gatsibo","gicumbi","walk","no",NA,NA
"3002",2023-06-22,"13:05:10",44,"female","eastern","gatsibo","Ibishyimbo","mugera","neighbour_farm","gatsibo","gatsibo","walk","no",NA,NA
"3003",2023-06-22,"13:11:38",26,"female","western","karongi","Ibitunguru","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3004",2023-06-22,"13:14:37",20,"female","eastern","gatsibo","Amashu","mugera","neighbour_farm","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3005",2023-06-22,"13:20:15",20,"female","western","karongi","Ibitunguru","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3006",2023-06-22,"13:20:15",20,"female","western","karongi","Urusenda","mubuga","bulk_market","karongi","NotKnow","walk","no",NA,NA
"3007",2023-06-22,"13:25:43",46,"female","eastern","gatsibo","Amashu","mugera","bulk_market","gatsibo","NotKnow","moto","yes","Gatsibo","walk"
"3008",2023-06-22,"13:30:25",26,"female","western","karongi","Ibitoki (byo guteka)","mubuga","bulk_market","karongi","karongi","moto","no",NA,NA
"3009",2023-06-22,"13:41:09",44,"female","western","karongi","Ibitoki (byo guteka)","mubuga","bulk_market","karongi","karongi","car,moto","no",NA,NA
"3010",2023-06-22,"13:48:33",44,"female","eastern","gatsibo","Imiteja","mugera","bulk_market","gatsibo","gatsibo","walk","no",NA,NA
"3011",2023-06-22,"13:51:11",37,"female","eastern","kayonza","Voka","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto","no",NA,NA
"3012",2023-06-22,"13:52:31",41,"female","western","karongi","Ibijumba by`umweru","mubuga","bulk_market","karongi","karongi","moto,walk","no",NA,NA
"3013",2023-06-22,"13:52:31",41,"female","western","karongi","Ibitoki (byo guteka)","mubuga","bulk_market","karongi","karongi","moto,walk","no",NA,NA
"3014",2023-06-22,"14:01:41",42,"female","western","karongi","Amashaza","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3015",2023-06-22,"14:01:41",42,"female","western","karongi","Amashu","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3016",2023-06-22,"14:11:09",41,"female","western","karongi","Amashaza","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3017",2023-06-22,"14:11:53",25,"female","eastern","kayonza","Inyanya","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3018",2023-06-22,"14:11:53",25,"female","eastern","kayonza","Karoti","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3019",2023-06-22,"14:11:53",25,"female","eastern","kayonza","Beterave","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3020",2023-06-22,"14:15:02",35,"female","western","karongi","Amashaza","mubuga","bulk_market","karongi","karongi","moto","no",NA,NA
"3021",2023-06-22,"14:20:19",54,"female","eastern","rwamagana","Inyanya","ntunga","neighbour_farm","rwamagana","rwamagana","walk","no",NA,NA
"3022",2023-06-22,"14:20:22",47,"male","eastern","gatsibo","Ubunyobwa","mugera","bulk_market","gatsibo","gatsibo","bicycle","yes","Gatsibo","bicycle"
"3023",2023-06-22,"14:23:40",43,"female","western","karongi","Inyanya","mubuga","bulk_market","karongi","karongi","moto,walk","no",NA,NA
"3024",2023-06-22,"14:23:40",43,"female","western","karongi","Karoti","mubuga","bulk_market","karongi","karongi","moto,walk","no",NA,NA
"3025",2023-06-22,"14:28:14",27,"female","eastern","kayonza","Beterave","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3026",2023-06-22,"14:28:14",27,"female","eastern","kayonza","Imiteja","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3027",2023-06-22,"14:28:14",27,"female","eastern","kayonza","Inyanya","kabarondo","neighbour_farm","kayonza","kayonza","bicycle,car,moto,walk","yes","Kayonza","car"
"3028",2023-06-22,"14:32:13",42,"female","eastern","gatsibo","Ibishyimbo","mugera","neighbour_farm","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3029",2023-06-22,"14:32:13",42,"female","eastern","gatsibo","Ubunyobwa","mugera","bulk_market","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3030",2023-06-22,"14:33:45",44,"female","eastern","rwamagana","Inyanya","ntunga","farm_group","rwamagana","rwamagana","moto","no",NA,NA
"3031",2023-06-22,"14:33:45",44,"female","eastern","rwamagana","Imiteja","ntunga","farm_group","rwamagana","rwamagana","moto","no",NA,NA
"3032",2023-06-22,"14:33:45",44,"female","eastern","rwamagana","Karoti","ntunga","farm_group","rwamagana","rwamagana","moto","no",NA,NA
"3033",2023-06-22,"14:34:54",40,"female","western","karongi","Amashu","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3034",2023-06-22,"14:34:54",40,"female","western","karongi","Ibinyomoro","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3035",2023-06-22,"14:34:54",40,"female","western","karongi","Ibirayi","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3036",2023-06-22,"14:39:51",42,"female","eastern","gatsibo","Ibishyimbo","mugera","bulk_market","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3037",2023-06-22,"14:39:51",42,"female","eastern","gatsibo","Ubunyobwa","mugera","bulk_market","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3038",2023-06-22,"14:39:51",42,"female","eastern","gatsibo","Amasaka","mugera","neighbour_farm","gatsibo","gatsibo","walk","yes","Gatsibo","walk"
"3039",2023-06-22,"14:49:56",40,"female","western","karongi","Karoti","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3040",2023-06-22,"14:49:56",40,"female","western","karongi","Inyanya","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3041",2023-06-22,"14:49:56",40,"female","western","karongi","Amashaza","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3042",2023-06-22,"14:52:00",41,"female","eastern","gatsibo","Ubunyobwa","mugera","bulk_market","gatsibo","gatsibo","moto,walk","yes","Gatsibo","moto"
"3043",2023-06-22,"14:52:00",41,"female","eastern","gatsibo","Ibigori","mugera","bulk_market","gatsibo","gatsibo","moto,walk","yes","Gatsibo","moto"
"3044",2023-06-22,"14:52:00",41,"female","eastern","gatsibo","Ibishyimbo","mugera","bulk_market","gatsibo","gatsibo","moto,walk","yes","Gatsibo","moto"
"3045",2023-06-22,"15:04:48",40,"female","eastern","gatsibo","Ibigori","mugera","bulk_market","gatsibo","gatsibo","car,moto,walk","yes","Gatsibo","moto"
"3046",2023-06-22,"15:04:48",40,"female","eastern","gatsibo","Ibishyimbo","mugera","bulk_market","gatsibo","gatsibo","car,moto,walk","yes","Gatsibo","moto"
"3047",2023-06-22,"15:04:48",40,"female","eastern","gatsibo","Amasaka","mugera","bulk_market","gatsibo","gatsibo","car,moto,walk","yes","Gatsibo","moto"
"3048",2023-06-22,"15:10:36",42,"male","western","karongi","Inyama z` inka","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3049",2023-06-22,"15:14:21",52,"female","eastern","rwamagana","Ibitunguru","ntunga","wholesaler","nyagatare","gatsibo","walk","no",NA,NA
"3050",2023-06-22,"15:15:52",37,"female","eastern","gatsibo","Ibigori","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","bicycle,moto"
"3051",2023-06-22,"15:15:52",37,"female","eastern","gatsibo","Amasaka","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","bicycle,moto"
"3052",2023-06-22,"15:15:52",37,"female","eastern","gatsibo","Soya","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","bicycle,moto"
"3053",2023-06-22,"15:23:59",43,"female","eastern","rwamagana","Ibitunguru","ntunga","wholesaler","nyagatare","nyagatare","moto","no",NA,NA
"3054",2023-06-22,"15:25:43",48,"female","eastern","gatsibo","Ibigori","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","moto,walk"
"3055",2023-06-22,"15:25:43",48,"female","eastern","gatsibo","Soya","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","moto,walk"
"3056",2023-06-22,"15:25:43",48,"female","eastern","gatsibo","Uburo","mugera","bulk_market","gatsibo","gatsibo","bicycle,walk","yes","Gatsibo","moto,walk"
"3057",2023-06-22,"15:28:30",55,"female","eastern","kayonza","Beterave","kabarondo","bulk_market","kayonza","kayonza","car,walk","yes","Kayonza","car"
"3058",2023-06-22,"15:28:30",55,"female","eastern","kayonza","Karoti","kabarondo","neighbour_farm","kayonza","kayonza","car,walk","yes","Kayonza","car"
"3059",2023-06-22,"15:28:30",55,"female","eastern","kayonza","Inyanya","kabarondo","neighbour_farm","kayonza","kayonza","car,walk","yes","Kayonza","car"
"3060",2023-06-22,"15:29:51",25,"female","western","karongi","Ibinyomoro","mubuga","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3061",2023-06-22,"15:29:51",25,"female","western","karongi","Inanasi","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3062",2023-06-22,"15:29:51",25,"female","western","karongi","Ibitoki (by` imineke","mubuga","bulk_market","karongi","karongi","walk","no",NA,NA
"3063",2023-06-22,"15:36:53",45,"female","eastern","gatsibo","Amasaka","mugera","bulk_market","gatsibo","gatsibo","car,moto,walk","yes","Gatsibo","moto"
"3064",2023-06-22,"15:36:53",45,"female","eastern","gatsibo","Soya","mugera","bulk_market","gatsibo","gatsibo","car,moto,walk","yes","Gatsibo","moto"
"3065",2023-06-22,"15:39:18",31,"female","eastern","rwamagana","Ibitunguru","ntunga","wholesaler","rwamagana","nyagatare","walk","no",NA,NA
"3066",2023-06-22,"15:53:31",29,"female","eastern","kayonza","Karoti","kabarondo","neighbour_farm","kayonza","kayonza","walk","yes","Kayonza","car"
"3067",2023-06-22,"15:53:31",29,"female","eastern","kayonza","Urusenda","kabarondo","neighbour_farm","kayonza","ngoma","walk","yes","Kayonza","car"
"3068",2023-06-22,"15:53:31",29,"female","eastern","kayonza","Imiteja","kabarondo","neighbour_farm","kayonza","kayonza","walk","yes","Kayonza","car"
"3069",2023-06-22,"15:59:44",24,"female","eastern","rwamagana","Ibirayi","ntunga","wholesaler","rwamagana","other","walk","no",NA,NA
"3070",2023-06-23,"09:29:04",29,"female","southern","huye","Inyanya","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3071",2023-06-23,"09:39:06",41,"female","southern","huye","Inyanya","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3072",2023-06-23,"09:43:37",31,"female","southern","huye","Inyanya","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3073",2023-06-23,"09:43:37",31,"female","southern","huye","Urusenda","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3074",2023-06-23,"09:51:45",32,"female","southern","huye","Karoti","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3075",2023-06-23,"09:51:45",32,"female","southern","huye","Imiteja","rugogwe","own_farm","huye","huye","walk","no","Huye","walk"
"3076",2023-06-23,"10:03:18",35,"female","southern","huye","Amashaza","rugogwe","own_farm","huye","huye","bicycle","yes","Huye","bicycle"
"3077",2023-06-23,"10:03:18",35,"female","southern","huye","Imiteja","rugogwe","own_farm","huye","huye","bicycle","yes","Huye","bicycle"
"3078",2023-06-23,"10:12:23",40,"female","southern","huye","Amatunda","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3079",2023-06-23,"10:12:23",40,"female","southern","huye","Ipapayi","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3080",2023-06-23,"10:12:23",40,"female","southern","huye","Ibinyomoro","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3081",2023-06-23,"10:19:04",47,"female","western","nyamasheke","Ibishyimbo","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3082",2023-06-23,"10:25:56",27,"female","southern","huye","Imyembe","rugogwe","wholesaler","nyamagabe","rusizi","bicycle","yes","Huye","bicycle"
"3083",2023-06-23,"10:25:56",27,"female","southern","huye","Ibinyomoro","rugogwe","wholesaler","huye","huye","walk","yes","Huye","bicycle"
"3084",2023-06-23,"10:25:56",27,"female","southern","huye","Ipapayi","rugogwe","own_farm","huye","huye","walk","yes","Huye","bicycle"
"3085",2023-06-23,"10:29:43",55,"female","western","nyamasheke","Soya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3086",2023-06-23,"10:43:42",45,"female","western","nyamasheke","Soya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3087",2023-06-23,"10:44:31",42,"female","southern","huye","Ibitoki (byo guteka)","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3088",2023-06-23,"10:50:21",41,"female","southern","huye","Ibitoki (byo guteka)","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3089",2023-06-23,"10:50:55",54,"female","western","rubavu","Ibinyomoro","gisenyi","wholesaler","rubavu","NotKnow","moto","no",NA,NA
"3090",2023-06-23,"10:50:55",54,"female","western","rubavu","Amatunda","gisenyi","wholesaler","rubavu","NotKnow","moto","no",NA,NA
"3091",2023-06-23,"10:50:55",54,"female","western","rubavu","Imyembe","gisenyi","wholesaler","rubavu","other","moto","no",NA,NA
"3092",2023-06-23,"10:52:27",40,"female","southern","huye","Ibitoki (byo guteka)","rugogwe","own_farm","huye","huye","walk","yes","Huye","walk"
"3093",2023-06-23,"10:53:19",45,"female","western","nyamasheke","Ibishyimbo","rwesero","farm_group","nyamasheke","nyamasheke","car,walk","no",NA,NA
"3094",2023-06-23,"10:53:19",45,"female","western","nyamasheke","Soya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3095",2023-06-23,"11:00:13",29,"female","southern","huye","Amashu","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3096",2023-06-23,"11:02:41",54,"female","western","nyamasheke","Ibishyimbo","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3097",2023-06-23,"11:04:12",30,"female","southern","huye","Ibitunguru","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3098",2023-06-23,"11:04:12",30,"female","southern","huye","Amashu","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3099",2023-06-23,"11:04:12",30,"female","southern","huye","Imiteja","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3100",2023-06-23,"11:11:00",40,"female","western","nyamasheke","Soya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3101",2023-06-23,"11:11:00",40,"female","western","nyamasheke","Ibishyimbo","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3102",2023-06-23,"11:11:53",40,"female","western","rubavu","Inanasi","gisenyi","wholesaler","rubavu","rutsiro","moto","no",NA,NA
"3103",2023-06-23,"11:11:53",40,"female","western","rubavu","Voka","gisenyi","wholesaler","rubavu","rubavu","moto","no",NA,NA
"3104",2023-06-23,"11:11:53",40,"female","western","rubavu","Imyembe","gisenyi","wholesaler","rubavu","other","moto","no",NA,NA
"3105",2023-06-23,"11:18:34",44,"male","southern","huye","Ibitunguru","rugogwe","own_farm","huye","huye","bicycle","yes","Huye","bicycle"
"3106",2023-06-23,"11:22:36",39,"female","western","nyamasheke","Amasaka","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3107",2023-06-23,"11:26:26",20,"female","southern","huye","Ibitunguru","rugogwe","wholesaler","huye","huye","walk","yes","Huye","walk"
"3108",2023-06-23,"11:27:11",25,"male","western","rubavu","Ibitunguru","gisenyi","wholesaler","rubavu","rubavu","bicycle,moto","no",NA,NA
"3109",2023-06-23,"11:27:11",25,"male","western","rubavu","Urusenda","gisenyi","wholesaler","rubavu","rusizi","bicycle,moto","no",NA,NA
"3110",2023-06-23,"11:27:11",25,"male","western","rubavu","Beterave","gisenyi","farm_group","rubavu","rubavu","bicycle,moto","no",NA,NA
"3111",2023-06-23,"11:30:36",35,"female","western","nyamasheke","Amasaka","rwesero","wholesaler","nyamasheke","muhanga","walk","no",NA,NA
"3112",2023-06-23,"11:35:07",45,"female","southern","huye","Imyembe","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3113",2023-06-23,"11:35:07",45,"female","southern","huye","Inanasi","rugogwe","wholesaler","huye","huye","walk","no",NA,NA
"3114",2023-06-23,"11:35:07",45,"female","southern","huye","Voka","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3115",2023-06-23,"11:35:49",30,"female","western","rubavu","Inyanya","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"3116",2023-06-23,"11:35:49",30,"female","western","rubavu","Imiteja","gisenyi","wholesaler","gasabo","gasabo","walk","no",NA,NA
"3117",2023-06-23,"11:35:49",30,"female","western","rubavu","Karoti","gisenyi","wholesaler","rubavu","NotKnow","walk","no",NA,NA
"3118",2023-06-23,"11:40:35",44,"female","western","nyamasheke","Dodo","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3119",2023-06-23,"11:45:18",38,"female","western","nyamasheke","Amasaka","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3120",2023-06-23,"11:48:11",25,"female","western","rubavu","Imiteja","gisenyi","wholesaler","NotKnow","NotKnow","walk","no",NA,NA
"3121",2023-06-23,"11:48:11",25,"female","western","rubavu","Amashaza","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"3122",2023-06-23,"11:49:58",39,"female","western","nyamasheke","Ibigori","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3123",2023-06-23,"11:50:58",40,"female","southern","huye","Isombe","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3124",2023-06-23,"11:54:22",50,"female","southern","huye","Isombe","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3125",2023-06-23,"11:57:01",26,"female","western","rubavu","Ibitunguru","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"3126",2023-06-23,"11:57:01",26,"female","western","rubavu","Isombe","gisenyi","wholesaler","rubavu","musanze,rutsiro","walk","no",NA,NA
"3127",2023-06-23,"11:57:09",44,"female","western","nyamasheke","Ibigori","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3128",2023-06-23,"12:02:32",28,"female","southern","huye","Umuceri","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3129",2023-06-23,"12:04:10",36,"female","western","nyamasheke","Ibigori","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3130",2023-06-23,"12:04:42",37,"female","western","rubavu","Amateke","gisenyi","wholesaler","other","other","car,moto","no",NA,NA
"3131",2023-06-23,"12:04:42",37,"female","western","rubavu","Ibihaza imyungu","gisenyi","wholesaler","rubavu","other","car,moto","no",NA,NA
"3132",2023-06-23,"12:13:17",44,"female","western","rubavu","Ibijumba by`umweru","gisenyi","wholesaler","rubavu","gakenke,ngororero","car,moto","no",NA,NA
"3133",2023-06-23,"12:13:17",44,"female","western","rubavu","Imyumbati","gisenyi","wholesaler","rubavu","gakenke,ngororero","car,moto","no",NA,NA
"3134",2023-06-23,"12:14:43",45,"female","southern","huye","Ibishyimbo","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3135",2023-06-23,"12:17:34",52,"female","western","nyamasheke","Umuceri","rwesero","wholesaler","nyamasheke","other","walk","no",NA,NA
"3136",2023-06-23,"12:21:12",28,"female","southern","huye","Ibishyimbo","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3137",2023-06-23,"12:22:54",51,"female","western","rubavu","Ibishyimbo","gisenyi","wholesaler","rubavu","nyagatare","moto","no",NA,NA
"3138",2023-06-23,"12:23:34",40,"female","southern","huye","Ibishyimbo","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3139",2023-06-23,"12:27:35",23,"female","southern","huye","Soya","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3140",2023-06-23,"12:27:59",45,"male","western","nyamasheke","Umuceri","rwesero","wholesaler","nyamasheke","other","car","no",NA,NA
"3141",2023-06-23,"12:31:07",35,"female","western","rubavu","Beterave","gisenyi","farm_group","nyabihu","nyabihu,rubavu","car,walk","no",NA,NA
"3142",2023-06-23,"12:31:07",35,"female","western","rubavu","Epinari","gisenyi","farm_group","rubavu","rubavu","car,walk","no",NA,NA
"3143",2023-06-23,"12:31:07",35,"female","western","rubavu","Ibitunguru","gisenyi","wholesaler","rubavu","rubavu","car,walk","no",NA,NA
"3144",2023-06-23,"12:31:23",25,"female","southern","huye","Amasaka","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3145",2023-06-23,"12:33:30",29,"female","southern","huye","Amasaka","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3146",2023-06-23,"12:37:12",27,"female","southern","huye","Ibigori","rugogwe","own_farm","huye","huye","walk","yes","Huye","bicycle"
"3147",2023-06-23,"12:39:31",42,"female","southern","huye","Soya","rugogwe","own_farm","huye","huye","walk","no",NA,NA
"3148",2023-06-23,"12:41:08",70,"female","western","rubavu","Ibitoki (byo guteka)","gisenyi","farm_group","rubavu","rubavu","walk","no",NA,NA
"3149",2023-06-23,"12:43:17",36,"female","western","nyamasheke","Umuceri","rwesero","wholesaler","nyamasheke","other,rusizi","car","no",NA,NA
"3150",2023-06-23,"12:51:37",25,"female","southern","huye","Ibirayi","rugogwe","wholesaler","huye","nyaruguru","walk","no",NA,NA
"3151",2023-06-23,"12:56:55",52,"male","western","rubavu","Ibitunguru","gisenyi","wholesaler","rubavu","rubavu","walk","no",NA,NA
"3152",2023-06-23,"13:48:02",37,"female","western","nyamasheke","Inyanya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3153",2023-06-23,"13:48:02",37,"female","western","nyamasheke","Urusenda","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3154",2023-06-23,"13:48:02",37,"female","western","nyamasheke","Karoti","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3155",2023-06-23,"14:06:57",42,"female","western","nyamasheke","Inyanya","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3156",2023-06-23,"14:06:57",42,"female","western","nyamasheke","Imiteja","rwesero","bulk_market","other","other","walk","no",NA,NA
"3157",2023-06-23,"14:06:57",42,"female","western","nyamasheke","Karoti","rwesero","bulk_market","gisagara,rubavu","rubavu","walk","no",NA,NA
"3158",2023-06-23,"14:13:57",40,"female","western","nyamasheke","Urusenda","rwesero","farm_group","nyamasheke","rubavu","walk","no",NA,NA
"3159",2023-06-23,"14:13:57",40,"female","western","nyamasheke","Karoti","rwesero","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3160",2023-06-23,"14:13:57",40,"female","western","nyamasheke","Beterave","rwesero","bulk_market","rubavu","rubavu","walk","no",NA,NA
"3161",2023-06-23,"14:31:35",30,"female","western","nyamasheke","Inyanya","rwesero","neighbour_farm","nyamasheke","nyamasheke","car","no",NA,NA
"3162",2023-06-23,"14:46:37",23,"female","western","nyamasheke","Amateke","rwesero","farm_group","nyamasheke","nyamasheke","walk","no",NA,NA
"3163",2023-06-26,"10:05:12",30,"male","western","rusizi","Inyama z` inka","site","neighbour_farm","rusizi","rusizi","car","no",NA,NA
"3164",2023-06-26,"10:27:58",21,"male","western","rusizi","Inyama z` inka","site","wholesaler","rusizi","rusizi","bicycle","no",NA,NA
"3165",2023-06-26,"10:48:24",40,"female","western","rusizi","Karoti","site","neighbour_farm","rubavu","rubavu","moto","no",NA,NA
"3166",2023-06-26,"11:08:36",35,"female","western","rusizi","Ibitunguru","site","wholesaler","rubavu","rubavu","walk","no",NA,NA
"3167",2023-06-26,"11:08:36",35,"female","western","rusizi","Karoti","site","wholesaler","rusizi","rubavu","walk","no",NA,NA
"3168",2023-06-26,"11:31:45",20,"female","western","rusizi","Ibitoki (by` imineke","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3169",2023-06-26,"11:31:45",20,"female","western","rusizi","Voka","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3170",2023-06-26,"11:45:44",36,"male","western","rusizi","Ibitoki (by` imineke","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3171",2023-06-26,"11:45:44",36,"male","western","rusizi","Voka","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3172",2023-06-26,"11:49:03",60,"male","southern","nyamagabe","Umuceri","musebeya","wholesaler","huye","huye","walk","no",NA,NA
"3173",2023-06-26,"11:49:03",60,"male","southern","nyamagabe","Ibishyimbo","musebeya","wholesaler","nyamagabe,nyarugenge","nyamagabe","walk","no",NA,NA
"3174",2023-06-26,"11:49:03",60,"male","southern","nyamagabe","Ubunyobwa","musebeya","wholesaler","huye","NotKnow","walk","no",NA,NA
"3175",2023-06-26,"12:00:59",32,"female","western","rusizi","Ibitoki (by` imineke","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3176",2023-06-26,"12:42:06",42,"male","southern","nyamagabe","Ibishyimbo","musebeya","wholesaler","nyarugenge","NotKnow","walk","no",NA,NA
"3177",2023-06-26,"12:48:08",24,"female","western","rusizi","Amateke","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3178",2023-06-26,"12:48:08",24,"female","western","rusizi","Imyumbati","site","wholesaler","rusizi","rusizi","walk","no",NA,NA
"3179",2023-06-26,"12:52:14",42,"male","southern","nyamagabe","Umuceri","musebeya","wholesaler","nyarugenge","NotKnow","walk","no",NA,NA
"3180",2023-06-26,"13:03:30",41,"female","western","rusizi","Amateke","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3181",2023-06-26,"13:03:30",41,"female","western","rusizi","Imyumbati","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3182",2023-06-26,"13:06:27",35,"female","southern","nyamagabe","Imyumbati","musebeya","neighbour_farm","nyamagabe","nyamagabe","walk","no",NA,NA
"3183",2023-06-26,"13:13:06",29,"female","southern","nyamagabe","Imyumbati","musebeya","farm_group","nyamagabe","nyamagabe","walk","no",NA,NA
"3184",2023-06-26,"13:17:54",44,"female","western","rusizi","Amateke","site","wholesaler","rusizi","rusizi","bicycle","no",NA,NA
"3185",2023-06-26,"13:19:15",27,"female","southern","nyamagabe","Imyumbati","musebeya","farm_group","nyamagabe","nyamagabe","walk","yes","Nyamagabe","walk"
"3186",2023-06-26,"13:27:14",32,"female","southern","nyamagabe","Ibitoki (byo guteka)","musebeya","farm_group","nyamagabe","nyamagabe","walk","yes","Nyamagabe","walk"
"3187",2023-06-26,"13:30:43",53,"male","western","rusizi","Soya","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3188",2023-06-26,"13:30:43",53,"male","western","rusizi","Ibigori","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3189",2023-06-26,"13:30:43",53,"male","western","rusizi","Ibishyimbo","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3190",2023-06-26,"13:31:56",38,"female","southern","nyamagabe","Ibitoki (byo guteka)","musebeya","farm_group","nyamagabe","nyamagabe","walk","yes","Nyamagabe","walk"
"3191",2023-06-26,"13:36:37",40,"female","southern","nyamagabe","Ibitoki (byo guteka)","musebeya","farm_group","nyamagabe","nyamagabe","walk","yes","Nyamagabe","bicycle"
"3192",2023-06-26,"13:44:41",53,"male","western","rusizi","Amasaka","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
"3193",2023-06-26,"13:44:41",53,"male","western","rusizi","Ibigori","site","bulk_market","rusizi","rusizi","walk","no",NA,NA
