"","date","time","Province","District","items_sold_label","Food Item - English","source_channel","source_location","market_transport"
"558",2024-01-06,"13:45:24","Western","Nyamasheke","inanasi","Pineapple","wholesaler","Nyamasheke","bicycle"
"559",2024-01-06,"13:44:47","Eastern","Kirehe","ibishyimbo byumye","Field Beans","neighbour_farm","Kirehe","bicycle"
"560",2024-01-06,"13:39:42","Western","Nyamasheke","imyumbati","Cassava Root","wholesaler","Nyamasheke","walk"
"561",2024-01-06,"13:37:52","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Nyagatare","car"
"563",2024-01-06,"13:33:53","Kigali","Kicukiro","umuceli","Rice","wholesaler","Kicukiro","walk"
"564",2024-01-06,"13:32:42","Kigali","Kicukiro","amashu","Cabbage","neighbour_farm","Kicukiro","car"
"565",2024-01-06,"13:29:52","Eastern","Kirehe","ibinyomoro","Tree Tomato","cooperative","Kirehe","car"
"566",2024-01-06,"13:27:17","Eastern","Kirehe","amashaza","Green Peas","wholesaler","Ngoma","car"
"567",2024-01-06,"13:24:18","Eastern","Gatsibo","amashu","Cabbage","wholesaler","Don't Know","walk"
"568",2024-01-06,"13:23:53","Eastern","Gatsibo","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gatsibo","bicycle"
"569",2024-01-06,"13:23:43","Eastern","Kirehe","amatunda","Passionfruit","cooperative","Kirehe","bicycle"
"570",2024-01-06,"13:23:16","Eastern","Kirehe","imiteja","Faba Beans","wholesaler","Ngoma","car"
"571",2024-01-06,"13:21:45","Eastern","Kirehe","amashu","Cabbage","wholesaler","Kirehe","bicycle"
"572",2024-01-06,"13:21:44","Western","Karongi","ibitoki","Banana Cooking","neighbour_farm","Karongi","bicycle"
"573",2024-01-06,"13:21:43","Northern","Gicumbi","umuceli","Rice","wholesaler","Gicumbi","bicycle"
"574",2024-01-06,"13:21:03","Eastern","Kirehe","soya","Soya Beans","wholesaler","Kirehe","bicycle"
"577",2024-01-06,"13:19:05","Eastern","Kirehe","ibirayi","Potato","wholesaler","Kirehe","car"
"578",2024-01-06,"13:18:54","Eastern","Kirehe","imboga za dodo","Amaranth Leaves","wholesaler","Kirehe","walk"
"579",2024-01-06,"13:17:54","Eastern","Kirehe","karoti","Carrot","wholesaler","Ngoma","car"
"580",2024-01-06,"13:16:42","Eastern","Kirehe","uburo","Millet","wholesaler","Kirehe","bicycle"
"581",2024-01-06,"13:15:34","Eastern","Kirehe","umuceli","Rice","wholesaler","Kirehe","walk"
"583",2024-01-06,"13:14:48","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Nyagatare","car"
"584",2024-01-06,"13:13:50","Southern","Nyamagabe","urusenda","Chilli","wholesaler","Ruhango","bicycle"
"585",2024-01-06,"13:13:06","Western","Rubavu","inanasi","Pineapple","wholesaler","Rubavu","car"
"587",2024-01-06,"13:12:52","Eastern","Ngoma","imyumbati","Cassava Root","wholesaler","Ngoma","bicycle"
"588",2024-01-06,"13:12:32","Eastern","Kirehe","imiteja","Faba Beans","wholesaler","Kirehe","car"
"589",2024-01-06,"13:12:19","Western","Rubavu","ibishyimbo byumye","Field Beans","own_farm","Rutsiro","bicycle"
"590",2024-01-06,"13:12:05","Eastern","Gatsibo","ibirayi","Potato","neighbour_farm","Gatsibo","bicycle"
"591",2024-01-06,"13:11:46","Southern","Kamonyi","umuceli","Rice","wholesaler","Kamonyi","bicycle"
"592",2024-01-06,"13:11:34","Kigali","Kicukiro","intoryi","Aubergine","own_farm","Kicukiro","moto"
"594",2024-01-06,"13:11:28","Eastern","Bugesera","imyembe","Mango","wholesaler","Bugesera","bicycle"
"596",2024-01-06,"13:11:04","Kigali","Gasabo","ibitoki","Banana Cooking","neighbour_farm","Gasabo","walk"
"597",2024-01-06,"13:11:02","Southern","Ruhango","amateke ya taro","Taro","wholesaler","Ruhango","bicycle"
"598",2024-01-06,"13:11:00","Southern","Kamonyi","intoryi","Aubergine","wholesaler","Kamonyi","bicycle"
"600",2024-01-06,"13:10:51","Eastern","Kayonza","ibisheke","Sugarcane","neighbour_farm","Kayonza","walk"
"601",2024-01-06,"13:10:47","Southern","Gisagara","ibitunguru","Onion","own_farm","Gisagara","bicycle"
"603",2024-01-06,"13:10:43","Eastern","Kirehe","ibihaza","Pumpkin","wholesaler","Kirehe","bicycle"
"604",2024-01-06,"13:10:26","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Nyagatare","car"
"605",2024-01-06,"13:10:23","Eastern","Kirehe","ibigori","Maize","wholesaler","Kirehe","bicycle"
"607",2024-01-06,"13:10:13","Southern","Kamonyi","amateke ya taro","Taro","wholesaler","Kamonyi","walk"
"609",2024-01-06,"13:09:59","Western","Nyamasheke","amafi","Fish","wholesaler","Nyamasheke","car"
"610",2024-01-06,"13:09:48","Eastern","Kirehe","amashu","Cabbage","neighbour_farm","Kirehe","bicycle"
"611",2024-01-06,"13:09:38","Southern","Nyaruguru","ibitoki","Banana Cooking","wholesaler","Nyaruguru","car"
"612",2024-01-06,"10:45:28","Kigali","Gasabo","karoti","Carrot","wholesaler","Nyarugenge","bus"
"614",2024-01-06,"08:47:33","Eastern","Rwamagana","imyumbati","Cassava Root","neighbour_farm","Rwamagana","bicycle"
"615",2024-01-06,"08:09:21","Kigali","Kicukiro","ubunyobwa","Ground Nuts","wholesaler","Nyarugenge","moto"
"617",2024-01-06,"07:33:46","Eastern","Gatsibo","ibirayi","Potato","neighbour_farm","Gatsibo","bicycle"
"618",2024-01-06,"06:55:18","Eastern","Nyagatare","inyanya","Tomato","wholesaler","Nyagatare","bicycle"
"620",2024-01-06,"05:59:08","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","moto"
"621",2024-01-06,"05:55:45","Southern","Nyamagabe","ingano za sayiri","Barley","neighbour_farm","Nyamagabe","walk"
"622",2024-01-06,"05:51:01","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","moto"
"623",2024-01-06,"05:43:25","Northern","Gicumbi","ibitoki","Banana Cooking","wholesaler","Gicumbi","moto"
"624",2024-01-07,"23:30:37","Kigali","Nyarugenge","shufureri","Cauliflower","wholesaler","Nyarugenge","moto"
"625",2024-01-07,"23:28:20","Kigali","Nyarugenge","karoti","Carrot","wholesaler","Nyarugenge","moto"
"626",2024-01-07,"23:24:57","Kigali","Nyarugenge","amashu","Cabbage","wholesaler","Nyarugenge","moto"
"627",2024-01-07,"22:01:23","Eastern","Kayonza","soya","Soya Beans","wholesaler","Don't Know","bicycle"
"628",2024-01-07,"21:10:38","Western","Karongi","ibirayi","Potato","wholesaler","Karongi","walk"
"630",2024-01-07,"21:04:46","Western","Karongi","avoka","Avocado","neighbour_farm","Karongi","bicycle"
"631",2024-01-07,"20:55:04","Eastern","Kayonza","amasaka","Sorghum","wholesaler","Kayonza","bicycle"
"632",2024-01-07,"20:43:17","Western","Nyamasheke","imyumbati","Cassava Root","neighbour_farm","Nyamasheke","walk"
"633",2024-01-07,"19:17:44","Eastern","Kirehe","beterave","Beetroot","neighbour_farm","Kirehe","walk"
"634",2024-01-07,"18:48:06","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Rwamagana","moto"
"635",2024-01-07,"18:29:28","Northern","Gakenke","soya","Soya Beans","wholesaler","Gakenke","walk"
"637",2024-01-07,"18:19:21","Southern","Kamonyi","ibinyomoro","Tree Tomato","wholesaler","Nyarugenge","car"
"638",2024-01-07,"18:12:19","Southern","Kamonyi","amatunda","Passionfruit","wholesaler","Nyarugenge","car"
"639",2024-01-07,"18:04:23","Southern","Kamonyi","amapera","Guava","neighbour_farm","Kamonyi","bicycle"
"640",2024-01-07,"17:55:24","Kigali","Gasabo","karoti","Carrot","wholesaler","Gasabo","walk"
"641",2024-01-07,"17:51:08","Kigali","Gasabo","amashu","Cabbage","wholesaler","Gasabo","walk"
"642",2024-01-07,"17:26:18","Eastern","Gatsibo","ibishyimbo byumye","Field Beans","wholesaler","Gatsibo","walk"
"643",2024-01-07,"17:10:38","Eastern","Bugesera","amatunda","Passionfruit","wholesaler","Bugesera","car"
"644",2024-01-07,"16:54:54","Western","Rubavu","ibishyimbo byumye","Field Beans","wholesaler","Rubavu","car"
"645",2024-01-07,"16:33:44","Northern","Musanze","ibitunguru","Onion","wholesaler","Musanze","walk"
"646",2024-01-07,"16:23:09","Eastern","Bugesera","ibitoki","Banana Cooking","neighbour_farm","Bugesera","bicycle"
"647",2024-01-07,"15:30:29","Southern","Nyaruguru","ibitoki","Banana Cooking","wholesaler","Nyaruguru","walk"
"648",2024-01-07,"15:27:16","Kigali","Gasabo","inyanya","Tomato","cooperative","Gasabo","car"
"649",2024-01-07,"15:17:10","Kigali","Gasabo","karoti","Carrot","own_farm","Gasabo","bicycle"
"650",2024-01-07,"14:55:22","Eastern","Rwamagana","inyanya","Tomato","wholesaler","Rwamagana","walk"
"651",2024-01-07,"14:49:39","Eastern","Rwamagana","imiteja","Faba Beans","wholesaler","Rwamagana","walk"
"652",2024-01-07,"13:03:14","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","car"
"653",2024-01-07,"12:56:59","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","bicycle"
"654",2024-01-07,"12:44:39","Eastern","Kayonza","beterave","Beetroot","wholesaler","Kayonza","bicycle"
"655",2024-01-07,"11:22:56","Eastern","Kirehe","intoryi","Aubergine","wholesaler","Kirehe","bicycle"
"656",2024-01-07,"10:53:50","Southern","Ruhango","urusenda","Chilli","wholesaler","Ruhango","walk"
"658",2024-01-07,"10:31:54","Western","Rubavu","karoti","Carrot","wholesaler","Rubavu","bicycle"
"659",2024-01-07,"10:24:57","Western","Rubavu","ingano za sayiri","Barley","wholesaler","Rubavu","moto"
"660",2024-01-07,"10:18:26","Western","Rusizi","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rusizi","bicycle"
"661",2024-01-07,"10:12:16","Western","Rusizi","ibijumba_bisa_oranje","Sweet Potatoes Orange","wholesaler","Rusizi","bicycle"
"662",2024-01-07,"09:28:19","Northern","Musanze","amatunda","Passionfruit","wholesaler","Musanze","bicycle"
"663",2024-01-07,"09:06:18","Northern","Musanze","beterave","Beetroot","wholesaler","Musanze","walk"
"664",2024-01-07,"08:05:07","Southern","Nyanza","ibigori","Maize","wholesaler","Nyanza","bicycle"
"665",2024-01-07,"08:02:56","Southern","Nyanza","beterave","Beetroot","wholesaler","Nyanza","walk"
"666",2024-01-07,"05:57:44","Eastern","Gatsibo","amashu","Cabbage","neighbour_farm","Gatsibo","bicycle"
"667",2024-01-07,"05:50:48","Western","Rusizi","inyanya","Tomato","wholesaler","Rusizi","bicycle"
"668",2024-01-08,"14:29:38","Kigali","Nyarugenge","shufureri","Cauliflower","wholesaler","Rubavu","car"
"669",2024-01-08,"14:24:44","Kigali","Nyarugenge","amashu","Cabbage","wholesaler","Rubavu","car"
"670",2024-01-08,"14:21:44","Kigali","Kicukiro","ibirayi","Potato","wholesaler","Kicukiro","walk"
"671",2024-01-08,"14:11:09","Northern","Gicumbi","ibijumba_by'_umweru","Sweet Potatoes White","wholesaler","Gicumbi","bicycle"
"672",2024-01-08,"14:03:25","Northern","Musanze","isombe","Cassava Leaves","wholesaler","Musanze","walk"
"673",2024-01-08,"13:58:32","Northern","Gicumbi","imyumbati","Cassava Root","wholesaler","Gicumbi","car"
"674",2024-01-08,"13:44:04","Kigali","Kicukiro","karoti","Carrot","neighbour_farm","Kicukiro","bicycle"
"675",2024-01-08,"13:40:29","Kigali","Kicukiro","beterave","Beetroot","wholesaler","Kicukiro","moto"
"676",2024-01-08,"13:39:10","Eastern","Rwamagana","beterave","Beetroot","wholesaler","Rwamagana","bicycle"
"677",2024-01-08,"13:39:08","Eastern","Rwamagana","ibinyomoro","Tree Tomato","neighbour_farm","Rwamagana","bicycle"
"679",2024-01-08,"13:35:24","Eastern","Rwamagana","amatunda","Passionfruit","neighbour_farm","Rwamagana","bicycle"
"680",2024-01-08,"13:27:26","Eastern","Bugesera","ibirayi","Potato","wholesaler","Bugesera","bicycle"
"681",2024-01-08,"13:22:37","Southern","Nyanza","karoti","Carrot","neighbour_farm","Nyanza","bicycle"
"682",2024-01-08,"13:21:40","Eastern","Bugesera","ibirayi","Potato","wholesaler","Bugesera","bicycle"
"683",2024-01-08,"13:18:42","Kigali","Kicukiro","imiteja","Faba Beans","wholesaler","Rwamagana","bicycle"
"684",2024-01-08,"13:18:32","Eastern","Rwamagana","ibitunguru","Onion","wholesaler","Nyagatare","car"
"685",2024-01-08,"13:18:01","Northern","Musanze","uburo","Millet","wholesaler","Musanze","moto"
"686",2024-01-08,"13:17:32","Southern","Nyanza","amashu","Cabbage","cooperative","Nyanza","bicycle"
"688",2024-01-08,"13:17:17","Southern","Gisagara","inyanya","Tomato","cooperative","Gisagara","bicycle"
"689",2024-01-08,"13:15:44","Northern","Gakenke","ibitunguru","Onion","wholesaler","Musanze","car"
"690",2024-01-08,"13:15:12","Kigali","Kicukiro","karoti","Carrot","wholesaler","Kicukiro","walk"
"691",2024-01-08,"13:15:02","Northern","Gicumbi","ibihwagari","Sunflower","wholesaler","Don't Know","bicycle"
"692",2024-01-08,"13:14:38","Kigali","Nyarugenge","inyanya","Tomato","wholesaler","Uganda","moto"
"693",2024-01-08,"13:14:05","Northern","Gicumbi","ubunyobwa","Ground Nuts","wholesaler","Gasabo","bus"
"694",2024-01-08,"13:13:00","Western","Rusizi","imyembe","Mango","wholesaler","Rusizi","bicycle"
"695",2024-01-08,"13:12:19","Eastern","Bugesera","karoti","Carrot","wholesaler","Bugesera","car"
"696",2024-01-08,"13:12:00","Kigali","Kicukiro","intoryi","Aubergine","wholesaler","Kicukiro","walk"
"697",2024-01-08,"13:11:43","Kigali","Nyarugenge","imiteja","Faba Beans","wholesaler","Nyarugenge","moto"
"698",2024-01-08,"13:10:48","Northern","Gicumbi","ipapayi","Papaya","wholesaler","Gicumbi","bicycle"
"699",2024-01-08,"13:10:37","Northern","Gicumbi","ibishyimbo byumye","Field Beans","wholesaler","Gasabo","bicycle"
"700",2024-01-08,"13:10:21","Eastern","Rwamagana","imboga za dodo","Amaranth Leaves","own_farm","Rwamagana","bicycle"
"701",2024-01-08,"13:10:06","Northern","Gakenke","urusenda","Chilli","neighbour_farm","Gakenke","walk"
"702",2024-01-08,"13:09:39","Western","Rusizi","ingano za sayiri","Barley","wholesaler","Rusizi","bicycle"
"703",2024-01-08,"13:09:01","Eastern","Rwamagana","urusenda","Chilli","wholesaler","Rwamagana","walk"
"704",2024-01-08,"13:08:08","Northern","Gicumbi","imiteja","Faba Beans","wholesaler","Gicumbi","bicycle"
"705",2024-01-08,"13:06:50","Northern","Gicumbi","imiteja","Faba Beans","wholesaler","Gasabo","bicycle"
"706",2024-01-08,"13:06:06","Northern","Gicumbi","ibigori","Maize","wholesaler","Gicumbi","moto"
"707",2024-01-08,"13:06:03","Northern","Gicumbi","ibitunguru","Onion","neighbour_farm","Gicumbi","bicycle"
"708",2024-01-08,"13:05:27","Western","Nyamasheke","inyanya","Tomato","neighbour_farm","Nyamasheke","walk"
"709",2024-01-08,"13:05:26","Southern","Nyamagabe","ibirayi","Potato","neighbour_farm","Nyamagabe","bicycle"
"710",2024-01-08,"13:05:14","Kigali","Nyarugenge","ibihaza","Pumpkin","wholesaler","Nyarugenge","car"
"711",2024-01-08,"13:05:12","Kigali","Nyarugenge","intoryi","Aubergine","wholesaler","Nyarugenge","moto"
"713",2024-01-08,"13:05:01","Southern","Gisagara","amashu","Cabbage","neighbour_farm","Gisagara","bicycle"
"714",2024-01-08,"13:04:55","Southern","Ruhango","inyanya","Tomato","wholesaler","Ruhango","moto"
"715",2024-01-08,"13:04:51","Western","Nyamasheke","ibitunguru","Onion","wholesaler","Nyamasheke","car"
"716",2024-01-08,"13:04:48","Southern","Muhanga","beterave","Beetroot","neighbour_farm","Muhanga","walk"
"717",2024-01-08,"13:04:28","Northern","Gakenke","ibitoki","Banana Cooking","neighbour_farm","Gakenke","walk"
"719",2024-01-08,"13:04:23","Eastern","Bugesera","imboga za dodo","Amaranth Leaves","wholesaler","Bugesera","bicycle"
"721",2024-01-08,"13:04:17","Northern","Gakenke","beterave","Beetroot","wholesaler","Musanze","car"
"722",2024-01-08,"13:04:15","Northern","Gicumbi","intoryi","Aubergine","wholesaler","Gicumbi","bicycle"
"723",2024-01-08,"13:04:07","Western","Rubavu","amashu","Cabbage","wholesaler","Rubavu","bicycle"
"724",2024-01-08,"11:47:26","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Don't Know","car"
"725",2024-01-08,"11:43:12","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"726",2024-01-08,"11:37:55","Eastern","Kayonza","beterave","Beetroot","neighbour_farm","Kayonza","walk"
"727",2024-01-08,"10:05:28","Northern","Burera","amafi","Fish","cooperative","Burera","bicycle"
"728",2024-01-23,"07:19:03","Western","Rutsiro","ibitoki(by`imineke","Banana Beer","own_farm","Rutsiro","walk"
"729",2024-01-23,"07:29:37","Western","Rutsiro","ibitoki(by`imineke","Banana Beer","neighbour_farm","Rutsiro","walk"
"730",2024-01-23,"07:37:21","Western","Rutsiro","ibitoki(by`imineke","Banana Beer","own_farm","Rutsiro","walk"
"731",2024-01-23,"07:44:45","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","neighbour_farm","Rutsiro","walk"
"732",2024-01-23,"07:53:03","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","neighbour_farm","Rutsiro","walk"
"733",2024-01-23,"07:53:03","Western","Rutsiro","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Rutsiro","walk"
"734",2024-01-23,"08:02:20","Western","Rutsiro","ibijumbaby`umweru","Sweet Potatoes White","wholesaler","Rutsiro","walk"
"735",2024-01-23,"08:09:46","Western","Rutsiro","soya","Soya Beans","wholesaler","Rutsiro","bicycle"
"736",2024-01-23,"08:21:55","Western","Rutsiro","soya","Soya Beans","wholesaler","Rutsiro","walk"
"737",2024-01-23,"08:30:36","Western","Rutsiro","soya","Soya Beans","wholesaler","Rutsiro","walk"
"738",2024-01-23,"08:30:48","Eastern","Kayonza","ibijumbaby`umweru","Sweet Potatoes White","neighbour_farm","Kayonza","bicycle,moto"
"739",2024-01-23,"08:36:38","Western","Rutsiro","amasaka","Sorghum","wholesaler","Rutsiro","walk"
"740",2024-01-23,"08:38:54","Eastern","Kayonza","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Kayonza","bicycle,walk"
"742",2024-01-23,"08:46:41","Eastern","Kayonza","ibijumbaby`umuhondo","Sweet Potatoes Orange","neighbour_farm","Kayonza","walk"
"743",2024-01-23,"08:51:57","Western","Rutsiro","ibitunguru","Onion","wholesaler","Rubavu","walk"
"744",2024-01-23,"08:55:25","Eastern","Kayonza","ibirayi","Potato","neighbour_farm","Kayonza","car"
"745",2024-01-23,"08:59:25","Western","Rutsiro","inyanya","Tomato","farm_group","Rutsiro","walk"
"746",2024-01-23,"09:02:00","Eastern","Kayonza","ibirayi","Potato","neighbour_farm","Kayonza","moto"
"747",2024-01-23,"09:08:31","Eastern","Kayonza","ibirayi","Potato","neighbour_farm","Kayonza","car"
"748",2024-01-23,"09:16:46","Eastern","Kayonza","inyanya","Tomato","neighbour_farm","Kayonza","car"
"749",2024-01-23,"09:20:56","Western","Rutsiro","amasaka","Sorghum","wholesaler","Rutsiro","walk"
"750",2024-01-23,"09:26:07","Eastern","Kayonza","inyanya","Tomato","neighbour_farm","Kayonza","walk"
"751",2024-01-23,"09:26:34","Eastern","Gatsibo","ibitoki(byoguteka)","Banana Cooking","bulk_market","Gatsibo","moto,walk"
"752",2024-01-23,"09:29:58","Western","Karongi","ibirayi","Potato","bulk_market","Karongi","walk"
"753",2024-01-23,"09:29:58","Western","Karongi","ibitoki(byoguteka)","Banana Cooking","bulk_market","Karongi","walk"
"754",2024-01-23,"09:29:58","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","walk"
"755",2024-01-23,"09:32:49","Western","Rutsiro","umuceri","Rice","wholesaler","Rubavu","walk"
"756",2024-01-23,"09:32:49","Western","Rutsiro","ibishyimbo","Field Beans","wholesaler","Rubavu","walk"
"757",2024-01-23,"09:32:51","Eastern","Kayonza","inyanya","Tomato","neighbour_farm","Kayonza","walk"
"758",2024-01-23,"09:36:57","Eastern","Gatsibo","ibitoki(byoguteka)","Banana Cooking","bulk_market","Gatsibo","walk"
"759",2024-01-23,"09:39:03","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"760",2024-01-23,"09:39:03","Eastern","Kayonza","biringanya","Aubergine","neighbour_farm","Kayonza","car"
"761",2024-01-23,"09:44:43","Eastern","Gatsibo","ibitoki(byoguteka)","Banana Cooking","own_farm","Gatsibo","walk"
"762",2024-01-23,"09:47:13","Western","Rutsiro","umuceri","Rice","wholesaler","Rubavu","walk"
"763",2024-01-23,"09:47:13","Western","Rutsiro","ibishyimbo","Field Beans","farm_group","Rutsiro","walk"
"764",2024-01-23,"09:53:25","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Muhanga","walk"
"765",2024-01-23,"09:53:25","Western","Karongi","ibishyimbo","Field Beans","wholesaler","Karongi","walk"
"766",2024-01-23,"09:53:25","Western","Karongi","umuceri","Rice","wholesaler","Muhanga","walk"
"767",2024-01-23,"09:54:19","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","bicycle"
"768",2024-01-23,"10:00:41","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"769",2024-01-23,"10:00:41","Eastern","Kayonza","biringanya","Aubergine","neighbour_farm","Kayonza","car"
"770",2024-01-23,"10:04:10","Western","Rutsiro","umuceri","Rice","wholesaler","Rubavu","walk"
"771",2024-01-23,"10:04:10","Western","Rutsiro","ubunyobwa","Ground Nuts","wholesaler","Rubavu","walk"
"773",2024-01-23,"10:10:29","Eastern","Kayonza","biringanya","Aubergine","neighbour_farm","Kayonza","car"
"774",2024-01-23,"10:12:43","Western","Karongi","ibirayi","Potato","wholesaler","Karongi","walk"
"775",2024-01-23,"10:12:43","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Karongi","walk"
"776",2024-01-23,"10:12:43","Western","Karongi","umuceri","Rice","wholesaler","Muhanga","walk"
"777",2024-01-23,"10:19:21","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"778",2024-01-23,"10:19:21","Eastern","Kayonza","imiteja","Faba Beans","neighbour_farm","Kayonza","car"
"779",2024-01-23,"10:22:33","Eastern","Gatsibo","ibirayi","Potato","bulk_market","Gatsibo","walk"
"780",2024-01-23,"10:27:56","Eastern","Kayonza","karoti","Carrot","neighbour_farm","Kayonza","car"
"781",2024-01-23,"10:27:56","Eastern","Kayonza","ibitunguru","Onion","wholesaler","Kayonza","car"
"782",2024-01-23,"10:31:26","Western","Karongi","ibishyimbo","Field Beans","bulk_market","Karongi","walk"
"783",2024-01-23,"10:31:26","Western","Karongi","ubunyobwa","Ground Nuts","wholesaler","Karongi","walk"
"784",2024-01-23,"10:32:31","Eastern","Gatsibo","ibirayi","Potato","wholesaler","Gatsibo","walk"
"785",2024-01-23,"10:39:08","Eastern","Kayonza","dodo","Amaranth Leaves","neighbour_farm","Kayonza","bicycle,moto"
"786",2024-01-23,"10:42:14","Eastern","Gatsibo","ibirayi","Potato","wholesaler","Gatsibo","moto,walk"
"787",2024-01-23,"10:45:34","Western","Karongi","umuceri","Rice","wholesaler","Muhanga","walk"
"788",2024-01-23,"10:45:34","Western","Karongi","ibishyimbo","Field Beans","wholesaler","Muhanga","walk"
"789",2024-01-23,"10:45:34","Western","Karongi","ibigori","Maize","bulk_market","Nyarugenge","walk"
"790",2024-01-23,"10:48:11","Eastern","Kayonza","dodo","Amaranth Leaves","neighbour_farm","Kayonza","bicycle"
"791",2024-01-23,"10:52:02","Western","Rutsiro","ibigori","Maize","wholesaler","Rutsiro","walk"
"792",2024-01-23,"10:53:58","Eastern","Kayonza","dodo","Amaranth Leaves","neighbour_farm","Kayonza","walk"
"793",2024-01-23,"10:57:43","Eastern","Gatsibo","amashu","Cabbage","bulk_market","Gatsibo","walk"
"795",2024-01-23,"11:00:40","Western","Rutsiro","amagi","Eggs","wholesaler","Rutsiro","walk"
"796",2024-01-23,"11:00:40","Western","Rutsiro","amatay`inka","milk","wholesaler","Rutsiro","walk"
"797",2024-01-23,"11:06:07","Western","Karongi","ibigori","Maize","wholesaler","Muhanga","walk"
"798",2024-01-23,"11:06:07","Western","Karongi","amasaka","Sorghum","bulk_market","Karongi","walk"
"800",2024-01-23,"11:14:03","Eastern","Gatsibo","karoti","Carrot","bulk_market","Gicumbi","bicycle,car,moto,walk"
"802",2024-01-23,"11:20:16","Western","Rutsiro","ibisheke","Sugarcane","wholesaler","Rutsiro","walk"
"803",2024-01-23,"11:21:14","Western","Karongi","ibigori","Maize","wholesaler","Karongi","walk"
"804",2024-01-23,"11:21:14","Western","Karongi","umuceri","Rice","wholesaler","Muhanga","walk"
"805",2024-01-23,"11:21:14","Western","Karongi","amasaka","Sorghum","bulk_market","Karongi","walk"
"806",2024-01-23,"11:24:17","Eastern","Kayonza","umuceri","Rice","wholesaler","Kayonza","bicycle"
"807",2024-01-23,"11:24:52","Eastern","Gatsibo","inyanya","Tomato","bulk_market","Gatsibo","moto,walk"
"808",2024-01-23,"11:34:14","Eastern","Kayonza","umuceri","Rice","wholesaler","Kayonza","bicycle"
"809",2024-01-23,"11:38:31","Western","Karongi","ibitunguru","Onion","bulk_market","Karongi","walk"
"810",2024-01-23,"11:41:53","Eastern","Kayonza","amashu","Cabbage","neighbour_farm","Kayonza","walk"
"811",2024-01-23,"11:44:01","Western","Karongi","ibitunguru","Onion","bulk_market","Karongi","walk"
"812",2024-01-23,"11:44:41","Eastern","Gatsibo","karoti","Carrot","bulk_market","Gatsibo","walk"
"813",2024-01-23,"11:48:03","Western","Karongi","ibitunguru","Onion","bulk_market","Karongi","walk"
"814",2024-01-23,"11:49:48","Eastern","Kayonza","amashu","Cabbage","wholesaler","Kayonza","bicycle,moto"
"815",2024-01-23,"11:54:21","Eastern","Gatsibo","inyanya","Tomato","bulk_market","Gatsibo","walk"
"816",2024-01-23,"11:56:06","Western","Karongi","amasaka","Sorghum","bulk_market","Nyarugenge","walk"
"817",2024-01-23,"11:58:24","Eastern","Kayonza","amafi","Fish","wholesaler","Kayonza","car"
"818",2024-01-23,"12:06:56","Eastern","Gatsibo","karoti","Carrot","wholesaler","Gicumbi","walk"
"819",2024-01-23,"12:06:56","Eastern","Gatsibo","ibitunguru","Onion","bulk_market","Gatsibo","walk"
"820",2024-01-23,"12:07:38","Eastern","Kayonza","ibishyimbo","Field Beans","own_farm","Kayonza","car"
"821",2024-01-23,"12:07:38","Eastern","Kayonza","ibigori","Maize","own_farm","Kayonza","car"
"822",2024-01-23,"12:10:21","Western","Karongi","urusenda","Chilli","bulk_market","Karongi","walk"
"823",2024-01-23,"12:20:03","Western","Karongi","inyanya","Tomato","bulk_market","Karongi","walk"
"824",2024-01-23,"12:20:03","Western","Karongi","karoti","Carrot","bulk_market","Karongi","walk"
"825",2024-01-23,"12:21:59","Eastern","Gatsibo","umuceri","Rice","wholesaler","Gatsibo","walk"
"826",2024-01-23,"12:21:59","Eastern","Gatsibo","ibitunguru","Onion","bulk_market","Nyarugenge","walk"
"827",2024-01-23,"12:28:38","Western","Karongi","inyanya","Tomato","bulk_market","Karongi","walk"
"828",2024-01-23,"12:29:59","Eastern","Kayonza","ibitoki(byoguteka)","Banana Cooking","neighbour_farm","Kayonza","walk"
"829",2024-01-23,"12:34:30","Western","Karongi","karoti","Carrot","bulk_market","Karongi","walk"
